,0
2022-02-02 02:00:00,0.8075
2022-02-02 03:00:00,1.3925
2022-02-02 04:00:00,0.9
2022-02-02 05:00:00,1.5725
2022-02-02 06:00:00,0.8550000000000001
2022-02-02 07:00:00,1.275
2022-02-02 08:00:00,0.8575
2022-02-02 09:00:00,1.7200000000000002
2022-02-02 10:00:00,2.165
2022-02-02 11:00:00,2.1525
2022-02-02 12:00:00,2.834999999999999
2022-02-02 13:00:00,2.625
2022-02-02 14:00:00,2.7325
2022-02-02 15:00:00,2.6775
2022-02-02 16:00:00,2.92
2022-02-02 17:00:00,3.08
2022-02-02 18:00:00,3.0275
2022-02-02 19:00:00,2.6525
2022-02-02 20:00:00,2.872499999999999
2022-02-02 21:00:00,3.0825
2022-02-02 22:00:00,2.7925
2022-02-02 23:00:00,2.6925
2022-02-03 00:00:00,2.235
2022-02-03 01:00:00,0.835
2022-02-03 02:00:00,0.7725000000000001
2022-02-03 03:00:00,0.735
2022-02-03 04:00:00,0.8275
2022-02-03 05:00:00,1.505
2022-02-03 06:00:00,0.87
2022-02-03 07:00:00,1.275
2022-02-03 08:00:00,0.8225
2022-02-03 09:00:00,1.594999999999999
2022-02-03 10:00:00,2.2325
2022-02-03 11:00:00,2.27
2022-02-03 12:00:00,2.617499999999999
2022-02-03 13:00:00,2.4375
2022-02-03 14:00:00,2.4675000000000002
2022-02-03 15:00:00,2.6975
2022-02-03 16:00:00,2.6325000000000003
2022-02-03 17:00:00,2.9025
2022-02-03 18:00:00,3.122499999999999
2022-02-03 19:00:00,3.0625
2022-02-03 20:00:00,3.1525
2022-02-03 21:00:00,2.9850000000000003
2022-02-03 22:00:00,2.8375
2022-02-03 23:00:00,2.807499999999999
2022-02-04 00:00:00,2.285
2022-02-04 01:00:00,0.8825000000000001
2022-02-04 02:00:00,0.845
2022-02-04 03:00:00,0.745
2022-02-04 04:00:00,0.765
2022-02-04 05:00:00,1.455
2022-02-04 06:00:00,0.8775000000000001
2022-02-04 07:00:00,1.422499999999999
2022-02-04 08:00:00,0.9850000000000001
2022-02-04 09:00:00,1.615
2022-02-04 10:00:00,2.7275
2022-02-04 11:00:00,2.59
2022-02-04 12:00:00,2.6025
2022-02-04 13:00:00,2.3825
2022-02-04 14:00:00,2.535
2022-02-04 15:00:00,2.3775
2022-02-04 16:00:00,2.665
2022-02-04 17:00:00,2.9975
2022-02-04 18:00:00,2.782499999999999
2022-02-04 19:00:00,2.5175
2022-02-04 20:00:00,2.6325000000000003
2022-02-04 21:00:00,2.675
2022-02-04 22:00:00,2.5425
2022-02-04 23:00:00,2.5225
2022-02-05 00:00:00,2.255
2022-02-05 01:00:00,0.8825000000000001
2022-02-05 02:00:00,0.79
2022-02-05 03:00:00,1.4525000000000001
2022-02-05 04:00:00,0.845
2022-02-05 05:00:00,1.5550000000000002
2022-02-05 06:00:00,0.9649999999999991
2022-02-05 07:00:00,1.362499999999999
2022-02-05 08:00:00,1.0025
2022-02-05 09:00:00,1.5174999999999992
2022-02-05 10:00:00,1.175
2022-02-05 11:00:00,2.84
2022-02-05 12:00:00,2.965
2022-02-05 13:00:00,2.525
2022-02-05 14:00:00,2.662499999999999
2022-02-05 15:00:00,2.7350000000000003
2022-02-05 16:00:00,2.6825
2022-02-05 17:00:00,3.185
2022-02-05 18:00:00,2.7775
2022-02-05 19:00:00,2.2800000000000002
2022-02-05 20:00:00,2.355
2022-02-05 21:00:00,2.4325
2022-02-05 22:00:00,2.13
2022-02-05 23:00:00,2.287499999999999
2022-02-06 00:00:00,2.0075
2022-02-06 01:00:00,0.919999999999999
2022-02-06 02:00:00,0.885
2022-02-06 03:00:00,1.4275
2022-02-06 04:00:00,0.8475
2022-02-06 05:00:00,1.48
2022-02-06 06:00:00,0.8975000000000001
2022-02-06 07:00:00,1.35
2022-02-06 08:00:00,1.0125
2022-02-06 09:00:00,1.52
2022-02-06 10:00:00,0.81
2022-02-06 11:00:00,1.2875
2022-02-06 12:00:00,2.47
2022-02-06 13:00:00,2.955
2022-02-06 14:00:00,2.87
2022-02-06 15:00:00,2.49
2022-02-06 16:00:00,2.827499999999999
2022-02-06 17:00:00,2.8825000000000003
2022-02-06 18:00:00,2.6950000000000003
2022-02-06 19:00:00,2.8225
2022-02-06 20:00:00,2.979999999999999
2022-02-06 21:00:00,2.9175
2022-02-06 22:00:00,2.885
2022-02-06 23:00:00,2.5275
2022-02-07 00:00:00,1.8225
2022-02-07 01:00:00,0.89
2022-02-07 02:00:00,0.8325
2022-02-07 03:00:00,0.7725000000000001
2022-02-07 04:00:00,0.8200000000000001
2022-02-07 05:00:00,1.592499999999999
2022-02-07 06:00:00,0.867499999999999
2022-02-07 07:00:00,1.42
2022-02-07 08:00:00,0.982499999999999
2022-02-07 09:00:00,1.76
2022-02-07 10:00:00,2.735
2022-02-07 11:00:00,2.63
2022-02-07 12:00:00,2.6025
2022-02-07 13:00:00,2.5425
2022-02-07 14:00:00,2.6325000000000003
2022-02-07 15:00:00,2.5300000000000002
2022-02-07 16:00:00,2.7325
2022-02-07 17:00:00,2.869999999999999
2022-02-07 18:00:00,2.8649999999999993
2022-02-07 19:00:00,2.7975
2022-02-07 20:00:00,3.01
2022-02-07 21:00:00,2.835
2022-02-07 22:00:00,2.84
2022-02-07 23:00:00,2.755
2022-02-08 00:00:00,2.1725
2022-02-08 01:00:00,0.885
2022-02-08 02:00:00,0.8175
2022-02-08 03:00:00,1.609999999999999
2022-02-08 04:00:00,0.8225
2022-02-08 05:00:00,1.55
2022-02-08 06:00:00,0.8875000000000001
2022-02-08 07:00:00,1.4375
2022-02-08 08:00:00,0.98
2022-02-08 09:00:00,1.7875
2022-02-08 10:00:00,2.675
2022-02-08 11:00:00,2.8125
2022-02-08 12:00:00,2.8225
2022-02-08 13:00:00,2.785
2022-02-08 14:00:00,2.7800000000000002
2022-02-08 15:00:00,2.7175000000000002
2022-02-08 16:00:00,2.854999999999999
2022-02-08 17:00:00,2.9225000000000003
2022-02-08 18:00:00,2.6325000000000003
2022-02-08 19:00:00,2.0525
2022-02-08 20:00:00,2.967499999999999
2022-02-08 21:00:00,2.9125
2022-02-08 22:00:00,2.7625
2022-02-08 23:00:00,2.6475
2022-02-09 00:00:00,2.385
2022-02-09 01:00:00,0.8975000000000001
2022-02-09 02:00:00,0.7975
2022-02-09 03:00:00,1.5775000000000001
2022-02-09 04:00:00,0.8525
2022-02-09 05:00:00,1.5975000000000001
2022-02-09 06:00:00,0.895
2022-02-09 07:00:00,1.4525000000000001
2022-02-09 08:00:00,1.0525
2022-02-09 09:00:00,1.7625000000000002
2022-02-09 10:00:00,2.875
2022-02-09 11:00:00,2.6925
2022-02-09 12:00:00,2.665
2022-02-09 13:00:00,2.575
2022-02-09 14:00:00,2.6975
2022-02-09 15:00:00,3.1425
2022-02-09 16:00:00,3.025
2022-02-09 17:00:00,3.1275
2022-02-09 18:00:00,3.1325
2022-02-09 19:00:00,2.8225
2022-02-09 20:00:00,2.7175000000000002
2022-02-09 21:00:00,2.9025
2022-02-09 22:00:00,2.617499999999999
2022-02-09 23:00:00,2.665
2022-02-10 00:00:00,2.2275
2022-02-10 01:00:00,0.9175000000000001
2022-02-10 02:00:00,0.835
2022-02-10 03:00:00,1.0725
2022-02-10 04:00:00,0.8075
2022-02-10 05:00:00,1.5825
2022-02-10 06:00:00,0.935
2022-02-10 07:00:00,1.5824999999999991
2022-02-10 08:00:00,1.035
2022-02-10 09:00:00,1.8375
2022-02-10 10:00:00,2.9725
2022-02-10 11:00:00,2.5825
2022-02-10 12:00:00,2.4975
2022-02-10 13:00:00,2.474999999999999
2022-02-10 14:00:00,2.59
2022-02-10 15:00:00,2.4725
2022-02-10 16:00:00,2.64
2022-02-10 17:00:00,3.015
2022-02-10 18:00:00,2.895
2022-02-10 19:00:00,2.65
2022-02-10 20:00:00,2.9
2022-02-10 21:00:00,2.6975
2022-02-10 22:00:00,2.5275
2022-02-10 23:00:00,2.4675000000000002
2022-02-11 00:00:00,2.0275
2022-02-11 01:00:00,0.867499999999999
2022-02-11 02:00:00,0.8175
2022-02-11 03:00:00,1.464999999999999
2022-02-11 04:00:00,0.9475
2022-02-11 05:00:00,1.65
2022-02-11 06:00:00,0.8775000000000001
2022-02-11 07:00:00,1.31
2022-02-11 08:00:00,0.9500000000000001
2022-02-11 09:00:00,1.7075
2022-02-11 10:00:00,2.867499999999999
2022-02-11 11:00:00,2.48
2022-02-11 12:00:00,2.7675
2022-02-11 13:00:00,2.6825
2022-02-11 14:00:00,2.679999999999999
2022-02-11 15:00:00,2.31
2022-02-11 16:00:00,2.34
2022-02-11 17:00:00,2.65
2022-02-11 18:00:00,2.5175
2022-02-11 19:00:00,2.2675
2022-02-11 20:00:00,2.537499999999999
2022-02-11 21:00:00,2.645
2022-02-11 22:00:00,2.415
2022-02-11 23:00:00,2.31
2022-02-12 00:00:00,1.96
2022-02-12 01:00:00,0.89
2022-02-12 02:00:00,0.8250000000000001
2022-02-12 03:00:00,1.48
2022-02-12 04:00:00,0.982499999999999
2022-02-12 05:00:00,1.5925
2022-02-12 06:00:00,0.867499999999999
2022-02-12 07:00:00,1.31
2022-02-12 08:00:00,0.8675
2022-02-12 09:00:00,1.47
2022-02-12 10:00:00,1.055
2022-02-12 11:00:00,2.4575
2022-02-12 12:00:00,0.2469
2022-02-12 13:00:00,0.0292
2022-02-12 14:00:00,0.0292
2022-02-12 15:00:00,1.953066666666666
2022-02-12 16:00:00,2.9050000000000002
2022-02-12 17:00:00,2.764999999999999
2022-02-12 18:00:00,2.644999999999999
2022-02-12 19:00:00,2.5725
2022-02-12 20:00:00,2.667499999999999
2022-02-12 21:00:00,2.46
2022-02-12 22:00:00,2.6775
2022-02-12 23:00:00,2.56
2022-02-13 00:00:00,2.11
2022-02-13 01:00:00,0.9275
2022-02-13 02:00:00,0.855
2022-02-13 03:00:00,0.75
2022-02-13 04:00:00,0.855
2022-02-13 05:00:00,1.5975000000000001
2022-02-13 06:00:00,0.8799999999999991
2022-02-13 07:00:00,1.4300000000000002
2022-02-13 08:00:00,0.85
2022-02-13 09:00:00,1.4875
2022-02-13 10:00:00,0.8649999999999991
2022-02-13 11:00:00,1.335
2022-02-13 12:00:00,1.8475000000000001
2022-02-13 13:00:00,2.36
2022-02-13 14:00:00,2.4625
2022-02-13 15:00:00,2.3525
2022-02-13 16:00:00,2.6100000000000003
2022-02-13 17:00:00,2.6675
2022-02-13 18:00:00,2.5625
2022-02-13 19:00:00,2.5075000000000003
2022-02-13 20:00:00,2.605
2022-02-13 21:00:00,2.5775
2022-02-13 22:00:00,2.622499999999999
2022-02-13 23:00:00,2.3575
2022-02-14 00:00:00,1.8325
2022-02-14 01:00:00,0.925
2022-02-14 02:00:00,0.8150000000000001
2022-02-14 03:00:00,0.7475
2022-02-14 04:00:00,0.8175
2022-02-14 05:00:00,1.5975000000000001
2022-02-14 06:00:00,0.88
2022-02-14 07:00:00,1.4075
2022-02-14 08:00:00,0.997499999999999
2022-02-14 09:00:00,1.835
2022-02-14 10:00:00,2.41
2022-02-14 11:00:00,2.21
2022-02-14 12:00:00,2.205
2022-02-14 13:00:00,2.505
2022-02-14 14:00:00,2.5700000000000003
2022-02-14 15:00:00,2.445
2022-02-14 16:00:00,2.5075000000000003
2022-02-14 17:00:00,2.5975
2022-02-14 18:00:00,2.6225
2022-02-14 19:00:00,2.455
2022-02-14 20:00:00,2.5575
2022-02-14 21:00:00,2.615
2022-02-14 22:00:00,2.525
2022-02-14 23:00:00,2.4875
2022-02-15 00:00:00,2.2175000000000002
2022-02-15 01:00:00,0.8975000000000001
2022-02-15 02:00:00,0.842499999999999
2022-02-15 03:00:00,0.7575000000000001
2022-02-15 04:00:00,0.8150000000000001
2022-02-15 05:00:00,1.82
2022-02-15 06:00:00,0.9475
2022-02-15 07:00:00,1.3925
2022-02-15 08:00:00,0.934999999999999
2022-02-15 09:00:00,1.815
2022-02-15 10:00:00,2.2275
2022-02-15 11:00:00,2.145
2022-02-15 12:00:00,2.407499999999999
2022-02-15 13:00:00,2.3675
2022-02-15 14:00:00,2.3775
2022-02-15 15:00:00,2.157499999999999
2022-02-15 16:00:00,2.325
2022-02-15 17:00:00,2.5375
2022-02-15 18:00:00,2.8275
2022-02-15 19:00:00,2.8
2022-02-15 20:00:00,3.0675
2022-02-15 21:00:00,2.9050000000000002
2022-02-15 22:00:00,2.7275
2022-02-15 23:00:00,2.6149999999999993
2022-02-16 00:00:00,2.1275
2022-02-16 01:00:00,0.875
2022-02-16 02:00:00,0.7875000000000001
2022-02-16 03:00:00,0.7775000000000001
2022-02-16 04:00:00,0.8150000000000001
2022-02-16 05:00:00,1.619999999999999
2022-02-16 06:00:00,0.87
2022-02-16 07:00:00,1.3575
2022-02-16 08:00:00,0.9925
2022-02-16 09:00:00,1.8250000000000002
2022-02-16 10:00:00,2.8225
2022-02-16 11:00:00,2.5925000000000002
2022-02-16 12:00:00,2.5700000000000003
2022-02-16 13:00:00,2.4925
2022-02-16 14:00:00,2.96
2022-02-16 15:00:00,2.9175
2022-02-16 16:00:00,2.79
2022-02-16 17:00:00,3.025
2022-02-16 18:00:00,2.9425
2022-02-16 19:00:00,2.7625
2022-02-16 20:00:00,2.9875
2022-02-16 21:00:00,3.065
2022-02-16 22:00:00,2.7175000000000002
2022-02-16 23:00:00,2.6225
2022-02-17 00:00:00,2.2800000000000002
2022-02-17 01:00:00,0.84
2022-02-17 02:00:00,0.799999999999999
2022-02-17 03:00:00,1.3900000000000001
2022-02-17 04:00:00,0.962499999999999
2022-02-17 05:00:00,1.6600000000000001
2022-02-17 06:00:00,0.9825
2022-02-17 07:00:00,1.3075
2022-02-17 08:00:00,0.8625
2022-02-17 09:00:00,1.57
2022-02-17 10:00:00,2.2725
2022-02-17 11:00:00,2.2275
2022-02-17 12:00:00,2.3775
2022-02-17 13:00:00,2.349999999999999
2022-02-17 14:00:00,2.5775
2022-02-17 15:00:00,2.43
2022-02-17 16:00:00,2.9175
2022-02-17 17:00:00,3.3525
2022-02-17 18:00:00,3.222499999999999
2022-02-17 19:00:00,2.8075
2022-02-17 20:00:00,3.0625
2022-02-17 21:00:00,2.8975
2022-02-17 22:00:00,2.852499999999999
2022-02-17 23:00:00,2.735
2022-02-18 00:00:00,2.375
2022-02-18 01:00:00,0.885
2022-02-18 02:00:00,0.852499999999999
2022-02-18 03:00:00,1.26
2022-02-18 04:00:00,0.8325
2022-02-18 05:00:00,1.5575
2022-02-18 06:00:00,0.8250000000000001
2022-02-18 07:00:00,1.315
2022-02-18 08:00:00,0.875
2022-02-18 09:00:00,1.5775000000000001
2022-02-18 10:00:00,2.4375
2022-02-18 11:00:00,2.4525
2022-02-18 12:00:00,2.6075
2022-02-18 13:00:00,2.5575
2022-02-18 14:00:00,2.6100000000000003
2022-02-18 15:00:00,2.452499999999999
2022-02-18 16:00:00,2.65
2022-02-18 17:00:00,2.8275
2022-02-18 18:00:00,2.805
2022-02-18 19:00:00,2.58
2022-02-18 20:00:00,2.7025
2022-02-18 21:00:00,2.59
2022-02-18 22:00:00,2.5825
2022-02-18 23:00:00,2.489999999999999
2022-02-19 00:00:00,2.245
2022-02-19 01:00:00,1.2025000000000001
2022-02-19 02:00:00,1.03
2022-02-19 03:00:00,1.71
2022-02-19 04:00:00,1.74
2022-02-19 05:00:00,1.0675
2022-02-19 06:00:00,1.2825
2022-02-19 07:00:00,1.1375
2022-02-19 08:00:00,0.9175000000000001
2022-02-19 09:00:00,1.297499999999999
2022-02-19 10:00:00,1.105
2022-02-19 11:00:00,2.225
2022-02-19 12:00:00,2.2675
2022-02-19 13:00:00,2.1925
2022-02-19 14:00:00,2.3925
2022-02-19 15:00:00,2.375
2022-02-19 16:00:00,2.41
2022-02-19 17:00:00,2.7375
2022-02-19 18:00:00,2.6075
2022-02-19 19:00:00,2.285
2022-02-19 20:00:00,2.5625
2022-02-19 21:00:00,2.5725
2022-02-19 22:00:00,2.39
2022-02-19 23:00:00,2.51
2022-02-20 00:00:00,1.9875
2022-02-20 01:00:00,0.842499999999999
2022-02-20 02:00:00,0.8350000000000001
2022-02-20 03:00:00,0.7100000000000001
2022-02-20 04:00:00,0.775
2022-02-20 05:00:00,0.8325
2022-02-20 06:00:00,1.5750000000000002
2022-02-20 07:00:00,1.3
2022-02-20 08:00:00,0.847499999999999
2022-02-20 09:00:00,1.422499999999999
2022-02-20 10:00:00,0.77
2022-02-20 11:00:00,1.2825
2022-02-20 12:00:00,1.427499999999999
2022-02-20 13:00:00,2.3
2022-02-20 14:00:00,2.8875
2022-02-20 15:00:00,2.6075
2022-02-20 16:00:00,2.5
2022-02-20 17:00:00,2.81
2022-02-20 18:00:00,2.6725000000000003
2022-02-20 19:00:00,2.31
2022-02-20 20:00:00,2.6725000000000003
2022-02-20 21:00:00,2.5925000000000002
2022-02-20 22:00:00,2.372499999999999
2022-02-20 23:00:00,2.327499999999999
2022-02-21 00:00:00,2.0225
2022-02-21 01:00:00,0.8375
2022-02-21 02:00:00,0.827499999999999
2022-02-21 03:00:00,0.72
2022-02-21 04:00:00,0.81
2022-02-21 05:00:00,0.8150000000000001
2022-02-21 06:00:00,1.5225
2022-02-21 07:00:00,1.2275
2022-02-21 08:00:00,0.867499999999999
2022-02-21 09:00:00,1.565
2022-02-21 10:00:00,2.7525
2022-02-21 11:00:00,2.64
2022-02-21 12:00:00,2.6525
2022-02-21 13:00:00,2.5875
2022-02-21 14:00:00,2.67
2022-02-21 15:00:00,2.4925
2022-02-21 16:00:00,2.6
2022-02-21 17:00:00,2.9
2022-02-21 18:00:00,2.6374999999999993
2022-02-21 19:00:00,2.219999999999999
2022-02-21 20:00:00,2.6725000000000003
2022-02-21 21:00:00,2.65
2022-02-21 22:00:00,2.635
2022-02-21 23:00:00,2.615
2022-02-22 00:00:00,2.0325
2022-02-22 01:00:00,0.8525
2022-02-22 02:00:00,0.8325
2022-02-22 03:00:00,1.197499999999999
2022-02-22 04:00:00,1.2
2022-02-22 05:00:00,0.8175
2022-02-22 06:00:00,1.3125
2022-02-22 07:00:00,1.0775
2022-02-22 08:00:00,0.8325
2022-02-22 09:00:00,1.415
2022-02-22 10:00:00,2.4675000000000002
2022-02-22 11:00:00,2.4050000000000002
2022-02-22 12:00:00,2.31
2022-02-22 13:00:00,2.235
2022-02-22 14:00:00,2.3325
2022-02-22 15:00:00,2.1025
2022-02-22 16:00:00,2.6375
2022-02-22 17:00:00,2.6575
2022-02-22 18:00:00,2.62
2022-02-22 19:00:00,2.4525
2022-02-22 20:00:00,2.855
2022-02-22 21:00:00,2.4775
2022-02-22 22:00:00,2.4125
2022-02-22 23:00:00,2.575
2022-02-23 00:00:00,1.9649999999999999
2022-02-23 01:00:00,0.86
2022-02-23 02:00:00,0.8125
2022-02-23 03:00:00,1.2825
2022-02-23 04:00:00,1.2850000000000001
2022-02-23 05:00:00,0.9725
2022-02-23 06:00:00,1.4974999999999992
2022-02-23 07:00:00,1.307499999999999
2022-02-23 08:00:00,1.01
2022-02-23 09:00:00,1.6075
2022-02-23 10:00:00,2.742499999999999
2022-02-23 11:00:00,2.829999999999999
2022-02-23 12:00:00,2.5725
2022-02-23 13:00:00,2.5275
2022-02-23 14:00:00,2.6975
2022-02-23 15:00:00,2.425
2022-02-23 16:00:00,2.6025
2022-02-23 17:00:00,2.645
2022-02-23 18:00:00,2.495
2022-02-23 19:00:00,2.11
2022-02-23 20:00:00,2.38
2022-02-23 21:00:00,2.2975
2022-02-23 22:00:00,2.2275
2022-02-23 23:00:00,2.3
2022-02-24 00:00:00,1.815
2022-02-24 01:00:00,0.8225
2022-02-24 02:00:00,0.84
2022-02-24 03:00:00,0.6725000000000001
2022-02-24 04:00:00,0.8225
2022-02-24 05:00:00,0.8375
2022-02-24 06:00:00,1.3225
2022-02-24 07:00:00,1.1
2022-02-24 08:00:00,0.857499999999999
2022-02-24 09:00:00,1.3325
2022-02-24 10:00:00,2.63
2022-02-24 11:00:00,2.3475
2022-02-24 12:00:00,1.855
2022-02-24 13:00:00,1.9100000000000001
2022-02-24 14:00:00,1.9475
2022-02-24 15:00:00,2.34
2022-02-24 16:00:00,2.4325
2022-02-24 17:00:00,2.1425
2022-02-24 18:00:00,2.4175
2022-02-24 19:00:00,2.4775
2022-02-24 20:00:00,2.6
2022-02-24 21:00:00,2.545
2022-02-24 22:00:00,2.4725
2022-02-24 23:00:00,2.4625
2022-02-25 00:00:00,2.08
2022-02-25 01:00:00,0.85
2022-02-25 02:00:00,0.765
2022-02-25 03:00:00,0.75
2022-02-25 04:00:00,0.8025
2022-02-25 05:00:00,0.7925000000000001
2022-02-25 06:00:00,1.3375
2022-02-25 07:00:00,1.1425
2022-02-25 08:00:00,0.8625
2022-02-25 09:00:00,1.3825
2022-02-25 10:00:00,2.315
2022-02-25 11:00:00,2.295
2022-02-25 12:00:00,2.2525
2022-02-25 13:00:00,2.2675
2022-02-25 14:00:00,2.4375
2022-02-25 15:00:00,2.2425
2022-02-25 16:00:00,2.5475
2022-02-25 17:00:00,2.764999999999999
2022-02-25 18:00:00,2.6175
2022-02-25 19:00:00,2.5925000000000002
2022-02-25 20:00:00,2.795
2022-02-25 21:00:00,2.68
2022-02-25 22:00:00,2.64
2022-02-25 23:00:00,2.62
2022-02-26 00:00:00,2.0775
2022-02-26 01:00:00,0.867499999999999
2022-02-26 02:00:00,0.8625
2022-02-26 03:00:00,1.16
2022-02-26 04:00:00,1.3075
2022-02-26 05:00:00,0.872499999999999
2022-02-26 06:00:00,1.31
2022-02-26 07:00:00,1.145
2022-02-26 08:00:00,0.8299999999999991
2022-02-26 09:00:00,1.24
2022-02-26 10:00:00,1.13
2022-02-26 11:00:00,2.3925
2022-02-26 12:00:00,2.3875
2022-02-26 13:00:00,2.175
2022-02-26 14:00:00,2.425
2022-02-26 15:00:00,2.344999999999999
2022-02-26 16:00:00,2.2675
2022-02-26 17:00:00,2.5225
2022-02-26 18:00:00,2.5975
2022-02-26 19:00:00,2.2075
2022-02-26 20:00:00,2.6125
2022-02-26 21:00:00,2.515
2022-02-26 22:00:00,2.287499999999999
2022-02-26 23:00:00,2.3875
2022-02-27 00:00:00,1.99
2022-02-27 01:00:00,0.98
2022-02-27 02:00:00,0.8325
2022-02-27 03:00:00,0.74
2022-02-27 04:00:00,0.77
2022-02-27 05:00:00,0.8425
2022-02-27 06:00:00,1.484999999999999
2022-02-27 07:00:00,1.215
2022-02-27 08:00:00,0.9075000000000001
2022-02-27 09:00:00,1.3325
2022-02-27 10:00:00,0.8150000000000001
2022-02-27 11:00:00,1.225
2022-02-27 12:00:00,1.2575
2022-02-27 13:00:00,2.3
2022-02-27 14:00:00,2.63
2022-02-27 15:00:00,2.594999999999999
2022-02-27 16:00:00,2.5125
2022-02-27 17:00:00,2.912499999999999
2022-02-27 18:00:00,2.7925
2022-02-27 19:00:00,2.4425
2022-02-27 20:00:00,2.705
2022-02-27 21:00:00,2.58
2022-02-27 22:00:00,2.532499999999999
2022-02-27 23:00:00,2.4675000000000002
2022-02-28 00:00:00,2.282499999999999
2022-02-28 01:00:00,1.075
2022-02-28 02:00:00,0.857499999999999
2022-02-28 03:00:00,1.35
2022-02-28 04:00:00,1.422499999999999
2022-02-28 05:00:00,0.919999999999999
2022-02-28 06:00:00,1.3975
2022-02-28 07:00:00,1.305
2022-02-28 08:00:00,1.0625
2022-02-28 09:00:00,1.71
2022-02-28 10:00:00,2.3475
2022-02-28 11:00:00,2.2375
2022-02-28 12:00:00,2.177499999999999
2022-02-28 13:00:00,2.2225
2022-02-28 14:00:00,2.929999999999999
2022-02-28 15:00:00,2.5475
2022-02-28 16:00:00,2.6125
2022-02-28 17:00:00,2.7125
2022-02-28 18:00:00,2.56
2022-02-28 19:00:00,2.387499999999999
2022-02-28 20:00:00,2.679999999999999
2022-02-28 21:00:00,2.7350000000000003
2022-02-28 22:00:00,2.6374999999999993
2022-02-28 23:00:00,2.6825
2022-03-01 00:00:00,2.2225
2022-03-01 01:00:00,0.855
2022-03-01 02:00:00,0.8200000000000001
2022-03-01 03:00:00,0.6900000000000001
2022-03-01 04:00:00,0.747499999999999
2022-03-01 05:00:00,0.865
2022-03-01 06:00:00,1.43
2022-03-01 07:00:00,1.18
2022-03-01 08:00:00,0.837499999999999
2022-03-01 09:00:00,1.435
2022-03-01 10:00:00,2.125
2022-03-01 11:00:00,2.12
2022-03-01 12:00:00,2.0325
2022-03-01 13:00:00,2.3225
2022-03-01 14:00:00,2.5975
2022-03-01 15:00:00,2.455
2022-03-01 16:00:00,2.51
2022-03-01 17:00:00,2.6550000000000002
2022-03-01 18:00:00,2.6225
2022-03-01 19:00:00,2.4525
2022-03-01 20:00:00,2.6725
2022-03-01 21:00:00,2.2725
2022-03-01 22:00:00,2.117499999999999
2022-03-01 23:00:00,2.165
2022-03-02 00:00:00,1.9175
2022-03-02 01:00:00,0.85
2022-03-02 02:00:00,0.8475
2022-03-02 03:00:00,0.675
2022-03-02 04:00:00,0.81
2022-03-02 05:00:00,0.7825000000000001
2022-03-02 06:00:00,1.445
2022-03-02 07:00:00,1.185
2022-03-02 08:00:00,0.8074999999999991
2022-03-02 09:00:00,1.484999999999999
2022-03-02 10:00:00,2.1575
2022-03-02 11:00:00,1.9875
2022-03-02 12:00:00,1.9675
2022-03-02 13:00:00,1.9575
2022-03-02 14:00:00,2.4325
2022-03-02 15:00:00,2.4050000000000002
2022-03-02 16:00:00,2.6
2022-03-02 17:00:00,2.8649999999999993
2022-03-02 18:00:00,2.6675
2022-03-02 19:00:00,2.45
2022-03-02 20:00:00,2.827499999999999
2022-03-02 21:00:00,2.895
2022-03-02 22:00:00,2.742499999999999
2022-03-02 23:00:00,2.7525
2022-03-03 00:00:00,2.2425
2022-03-03 01:00:00,0.8625
2022-03-03 02:00:00,0.8025
2022-03-03 03:00:00,0.7325
2022-03-03 04:00:00,0.78
2022-03-03 05:00:00,0.84
2022-03-03 06:00:00,1.53
2022-03-03 07:00:00,1.2650000000000001
2022-03-03 08:00:00,0.8750000000000001
2022-03-03 09:00:00,1.2225000000000001
2022-03-03 10:00:00,2.7625
2022-03-03 11:00:00,2.635
2022-03-03 12:00:00,2.4825
2022-03-03 13:00:00,2.425
2022-03-03 14:00:00,2.6225
2022-03-03 15:00:00,2.4175
2022-03-03 16:00:00,2.599999999999999
2022-03-03 17:00:00,2.714999999999999
2022-03-03 18:00:00,2.2675
2022-03-03 19:00:00,2.085
2022-03-03 20:00:00,2.3775
2022-03-03 21:00:00,2.19
2022-03-03 22:00:00,2.1775
2022-03-03 23:00:00,2.18
2022-03-04 00:00:00,2.0
2022-03-04 01:00:00,0.8825000000000001
2022-03-04 02:00:00,0.804999999999999
2022-03-04 03:00:00,0.725
2022-03-04 04:00:00,0.8475
2022-03-04 05:00:00,0.8575
2022-03-04 06:00:00,1.6175000000000002
2022-03-04 07:00:00,1.297499999999999
2022-03-04 08:00:00,0.8525
2022-03-04 09:00:00,1.614999999999999
2022-03-04 10:00:00,2.735
2022-03-04 11:00:00,2.6825
2022-03-04 12:00:00,2.59
2022-03-04 13:00:00,2.7475
2022-03-04 14:00:00,2.9825
2022-03-04 15:00:00,2.9724999999999993
2022-03-04 16:00:00,3.0675
2022-03-04 17:00:00,3.2025
2022-03-04 18:00:00,3.05
2022-03-04 19:00:00,2.79
2022-03-04 20:00:00,2.9575
2022-03-04 21:00:00,2.8200000000000003
2022-03-04 22:00:00,2.835
2022-03-04 23:00:00,2.7350000000000003
2022-03-05 00:00:00,2.16
2022-03-05 01:00:00,0.93
2022-03-05 02:00:00,0.905
2022-03-05 03:00:00,1.35
2022-03-05 04:00:00,1.432499999999999
2022-03-05 05:00:00,0.8500000000000001
2022-03-05 06:00:00,1.415
2022-03-05 07:00:00,1.2175
